0.0227962	-0.0279669
0.0110228	-0.0439942
0.00379174	-0.0508984
-0.00388524	-0.057304
-0.0119132	-0.0632646
-0.0202164	-0.068836
-0.0287383	-0.0740673
-0.0374366	-0.079
-0.0462793	-0.0836691
-0.0552418	-0.0881038
-0.0643051	-0.092329
-0.0734541	-0.0963656
-0.0826765	-0.100231
-0.0919624	-0.103942
-0.101304	-0.107511
-0.110694	-0.110949
-0.120127	-0.114268
-0.129599	-0.117475
-0.139105	-0.120579
-0.148642	-0.123587
-0.158206	-0.126506
-0.167796	-0.129341
-0.177409	-0.132098
-0.187042	-0.13478
-0.196695	-0.137392
-0.206365	-0.139939
-0.216051	-0.142423
-0.225753	-0.144849
-0.235468	-0.147218
-0.245196	-0.149534
-0.254936	-0.151799
-0.264687	-0.154016
-0.274449	-0.156187
-0.28422	-0.158313
-0.294001	-0.160397
-0.30379	-0.162441
-0.313587	-0.164446
-0.323391	-0.166414
-0.333203	-0.168346
-0.343021	-0.170243
-0.352846	-0.172107
-0.362676	-0.17394
-0.372513	-0.175741
-0.382355	-0.177513
-0.392201	-0.179256
-0.402053	-0.180972
-0.41191	-0.182661
-0.42177	-0.184323
-0.431635	-0.185961
-0.441504	-0.187575
-0.451377	-0.189165
-0.461253	-0.190732
-0.471133	-0.192277
-0.481017	-0.1938
-0.490903	-0.195303
-0.500793	-0.196785
-0.510685	-0.198248
-0.52058	-0.199691
-0.530478	-0.201116
-0.540379	-0.202523
-0.550282	-0.203912
-0.560187	-0.205283
-0.570095	-0.206638
-0.580005	-0.207977
-0.589917	-0.2093
-0.599832	-0.210607
-0.609748	-0.211899
-0.619666	-0.213176
-0.629586	-0.214439
-0.639508	-0.215687
-0.649431	-0.216922
-0.659356	-0.218143
-0.669283	-0.219351
-0.679211	-0.220546
-0.689141	-0.221729
-0.699072	-0.222899
-0.709005	-0.224057
-0.718939	-0.225204
-0.728875	-0.226338
-0.738811	-0.227462
-0.748749	-0.228574
-0.758688	-0.229676
-0.768629	-0.230766
-0.77857	-0.231847
-0.788513	-0.232917
-0.798456	-0.233977
-0.808401	-0.235027
-0.818347	-0.236067
-0.828294	-0.237098
-0.838241	-0.23812
-0.84819	-0.239133
-0.858139	-0.240136
-0.86809	-0.241131
-0.878041	-0.242117
-0.887993	-0.243095
-0.897946	-0.244064
-0.9079	-0.245025
-0.917854	-0.245978
-0.927809	-0.246923
-0.937765	-0.24786
-0.947722	-0.24879
-0.95768	-0.249712
-0.967638	-0.250627
-0.977596	-0.251534
-0.987556	-0.252434
-0.997516	-0.253327
-1.00748	-0.254213
